M,N,Network,Layer,Recovery_Cycles,Sysarr_cycles,Recovery_sysarr_number,IBUF Read,WBUF Read,OBUF Write,best_tiling
256,128,ImageNetSNN,conv7/Convolution,3365320,3365320,28,372003840,6870269952,29360128,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,256,ImageNetSNN,conv7/Convolution,1925088,1925088,16,372003840,3925868544,33554432,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,512,ImageNetSNN,conv7/Convolution,964592,964592,8,372003840,1962934272,33554432,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,1,ImageNetSNN,conv7/Convolution,377320384,377320384,3136,372003840,1.53894E+12,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,2,ImageNetSNN,conv7/Convolution,188661760,188661760,1568,372003840,7.6947E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,4,ImageNetSNN,conv7/Convolution,94332448,94332448,784,372003840,3.84735E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,8,ImageNetSNN,conv7/Convolution,47167792,47167792,392,372003840,1.92368E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,16,ImageNetSNN,conv7/Convolution,23585464,23585464,196,372003840,96183779328,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,32,ImageNetSNN,conv7/Convolution,12035000,12035000,100,372003840,49073356800,52428800,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,64,ImageNetSNN,conv7/Convolution,6259864,6259864,52,372003840,25518145536,54525952,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,128,ImageNetSNN,conv7/Convolution,3372488,3372488,28,372003840,13740539904,58720256,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,256,ImageNetSNN,conv7/Convolution,1929184,1929184,16,372003840,7851737088,67108864,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,512,ImageNetSNN,conv7/Convolution,966640,966640,8,372003840,3925868544,67108864,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,1,ImageNetSNN,conv8/Convolution,245735424,245735424,2078,193876992,1965883392,66496,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,2,ImageNetSNN,conv8/Convolution,122979344,122979344,1040,193876992,983826432,66560,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,4,ImageNetSNN,conv8/Convolution,61490712,61490712,520,193876992,491913216,66560,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,8,ImageNetSNN,conv8/Convolution,30866211,30866211,261,193876992,246915072,66816,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,16,ImageNetSNN,conv8/Convolution,15494061,15494061,131,193876992,123936768,67072,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,32,ImageNetSNN,conv8/Convolution,7918621,7918621,67,193876992,63332352,68608,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,64,ImageNetSNN,conv8/Convolution,4020318,4020318,34,193876992,32145408,69632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,128,ImageNetSNN,conv8/Convolution,2241901,2241901,19,193876992,17915904,77824,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,256,ImageNetSNN,conv8/Convolution,1182198,1182198,10,193876992,9437184,81920,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,512,ImageNetSNN,conv8/Convolution,823801,823801,7,193876992,6561792,114688,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,1,ImageNetSNN,conv8/Convolution,320728693,320728693,2677,268609536,5131616256,171328,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,2,ImageNetSNN,conv8/Convolution,160425590,160425590,1339,268609536,2566766592,171392,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,4,ImageNetSNN,conv8/Convolution,80393852,80393852,671,268609536,1286258688,171776,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,8,ImageNetSNN,conv8/Convolution,40377992,40377992,337,268609536,646004736,172544,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,16,ImageNetSNN,conv8/Convolution,20250256,20250256,169,268609536,323960832,173056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,32,ImageNetSNN,conv8/Convolution,10306240,10306240,86,268609536,164855808,176128,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,64,ImageNetSNN,conv8/Convolution,5274368,5274368,44,268609536,84344832,180224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,128,ImageNetSNN,conv8/Convolution,2758528,2758528,23,268609536,44089344,188416,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,256,ImageNetSNN,conv8/Convolution,1440768,1440768,12,268609536,23003136,196608,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
2,512,ImageNetSNN,conv8/Convolution,962560,962560,8,268609536,15335424,262144,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,1,ImageNetSNN,conv8/Convolution,361110354,361110354,3014,321481728,11555241984,385792,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,2,ImageNetSNN,conv8/Convolution,180676496,180676496,1508,321481728,5781454848,386048,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,4,ImageNetSNN,conv8/Convolution,90459570,90459570,755,321481728,2894561280,386560,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,8,ImageNetSNN,conv8/Convolution,45411022,45411022,379,321481728,1453031424,388096,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,16,ImageNetSNN,conv8/Convolution,22766940,22766940,190,321481728,728432640,389120,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,32,ImageNetSNN,conv8/Convolution,11504832,11504832,96,321481728,368050176,393216,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,64,ImageNetSNN,conv8/Convolution,5873826,5873826,49,321481728,187858944,401408,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,128,ImageNetSNN,conv8/Convolution,2998450,2998450,25,321481728,95846400,409600,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,256,ImageNetSNN,conv8/Convolution,1560858,1560858,13,321481728,49840128,425984,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
4,512,ImageNetSNN,conv8/Convolution,962576,962576,8,321481728,30670848,524288,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,1,ImageNetSNN,conv8/Convolution,373942615,373942615,3121,359156736,23930929152,798976,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,2,ImageNetSNN,conv8/Convolution,187032776,187032776,1561,359156736,11969298432,799232,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,4,ImageNetSNN,conv8/Convolution,93577858,93577858,781,359156736,5988483072,799744,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,8,ImageNetSNN,conv8/Convolution,46850402,46850402,391,359156736,2998075392,800768,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,16,ImageNetSNN,conv8/Convolution,23486680,23486680,196,359156736,1502871552,802816,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,32,ImageNetSNN,conv8/Convolution,11984600,11984600,100,359156736,766771200,819200,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,64,ImageNetSNN,conv8/Convolution,6233656,6233656,52,359156736,398721024,851968,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,128,ImageNetSNN,conv8/Convolution,3358376,3358376,28,359156736,214695936,917504,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,256,ImageNetSNN,conv8/Convolution,1921120,1921120,16,359156736,122683392,1048576,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
8,512,ImageNetSNN,conv8/Convolution,962608,962608,8,359156736,61341696,1048576,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,1,ImageNetSNN,conv8/Convolution,375764928,375764928,3136,372612096,48091889664,1605632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,2,ImageNetSNN,conv8/Convolution,187884032,187884032,1568,372612096,24045944832,1605632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,4,ImageNetSNN,conv8/Convolution,93943584,93943584,784,372612096,12022972416,1605632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,8,ImageNetSNN,conv8/Convolution,46973360,46973360,392,372612096,6011486208,1605632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,16,ImageNetSNN,conv8/Convolution,23488248,23488248,196,372612096,3005743104,1605632,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,32,ImageNetSNN,conv8/Convolution,11985400,11985400,100,372612096,1533542400,1638400,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,64,ImageNetSNN,conv8/Convolution,6234072,6234072,52,372612096,797442048,1703936,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,128,ImageNetSNN,conv8/Convolution,3358600,3358600,28,372612096,429391872,1835008,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,256,ImageNetSNN,conv8/Convolution,1921248,1921248,16,372612096,245366784,2097152,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
16,512,ImageNetSNN,conv8/Convolution,962672,962672,8,372612096,122683392,2097152,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,1,ImageNetSNN,conv8/Convolution,375815104,375815104,3136,374095872,96183779328,3211264,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,2,ImageNetSNN,conv8/Convolution,187909120,187909120,1568,374095872,48091889664,3211264,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,4,ImageNetSNN,conv8/Convolution,93956128,93956128,784,374095872,24045944832,3211264,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,8,ImageNetSNN,conv8/Convolution,46979632,46979632,392,374095872,12022972416,3211264,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,16,ImageNetSNN,conv8/Convolution,23491384,23491384,196,374095872,6011486208,3211264,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,32,ImageNetSNN,conv8/Convolution,11987000,11987000,100,374095872,3067084800,3276800,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,64,ImageNetSNN,conv8/Convolution,6234904,6234904,52,374095872,1594884096,3407872,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,128,ImageNetSNN,conv8/Convolution,3359048,3359048,28,374095872,858783744,3670016,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,256,ImageNetSNN,conv8/Convolution,1921504,1921504,16,374095872,490733568,4194304,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
32,512,ImageNetSNN,conv8/Convolution,962800,962800,8,374095872,245366784,4194304,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,1,ImageNetSNN,conv8/Convolution,375915456,375915456,3136,374095872,1.92368E+11,6422528,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,2,ImageNetSNN,conv8/Convolution,187959296,187959296,1568,374095872,96183779328,6422528,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,4,ImageNetSNN,conv8/Convolution,93981216,93981216,784,374095872,48091889664,6422528,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,8,ImageNetSNN,conv8/Convolution,46992176,46992176,392,374095872,24045944832,6422528,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,16,ImageNetSNN,conv8/Convolution,23497656,23497656,196,374095872,12022972416,6422528,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,32,ImageNetSNN,conv8/Convolution,11990200,11990200,100,374095872,6134169600,6553600,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,64,ImageNetSNN,conv8/Convolution,6236568,6236568,52,374095872,3189768192,6815744,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,128,ImageNetSNN,conv8/Convolution,3359944,3359944,28,374095872,1717567488,7340032,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,256,ImageNetSNN,conv8/Convolution,1922016,1922016,16,374095872,981467136,8388608,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
64,512,ImageNetSNN,conv8/Convolution,963056,963056,8,374095872,490733568,8388608,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,1,ImageNetSNN,conv8/Convolution,376116160,376116160,3136,374095872,3.84735E+11,12845056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,2,ImageNetSNN,conv8/Convolution,188059648,188059648,1568,374095872,1.92368E+11,12845056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,4,ImageNetSNN,conv8/Convolution,94031392,94031392,784,374095872,96183779328,12845056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,8,ImageNetSNN,conv8/Convolution,47017264,47017264,392,374095872,48091889664,12845056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,16,ImageNetSNN,conv8/Convolution,23510200,23510200,196,374095872,24045944832,12845056,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,32,ImageNetSNN,conv8/Convolution,11996600,11996600,100,374095872,12268339200,13107200,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,64,ImageNetSNN,conv8/Convolution,6239896,6239896,52,374095872,6379536384,13631488,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,128,ImageNetSNN,conv8/Convolution,3361736,3361736,28,374095872,3435134976,14680064,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,256,ImageNetSNN,conv8/Convolution,1923040,1923040,16,374095872,1962934272,16777216,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
128,512,ImageNetSNN,conv8/Convolution,963568,963568,8,374095872,981467136,16777216,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,1,ImageNetSNN,conv8/Convolution,376517568,376517568,3136,374095872,7.6947E+11,25690112,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,2,ImageNetSNN,conv8/Convolution,188260352,188260352,1568,374095872,3.84735E+11,25690112,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,4,ImageNetSNN,conv8/Convolution,94131744,94131744,784,374095872,1.92368E+11,25690112,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,8,ImageNetSNN,conv8/Convolution,47067440,47067440,392,374095872,96183779328,25690112,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,16,ImageNetSNN,conv8/Convolution,23535288,23535288,196,374095872,48091889664,25690112,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,32,ImageNetSNN,conv8/Convolution,12009400,12009400,100,374095872,24536678400,26214400,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,64,ImageNetSNN,conv8/Convolution,6246552,6246552,52,374095872,12759072768,27262976,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,128,ImageNetSNN,conv8/Convolution,3365320,3365320,28,374095872,6870269952,29360128,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,256,ImageNetSNN,conv8/Convolution,1925088,1925088,16,374095872,3925868544,33554432,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
256,512,ImageNetSNN,conv8/Convolution,964592,964592,8,374095872,1962934272,33554432,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,1,ImageNetSNN,conv8/Convolution,377320384,377320384,3136,374095872,1.53894E+12,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,2,ImageNetSNN,conv8/Convolution,188661760,188661760,1568,374095872,7.6947E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,4,ImageNetSNN,conv8/Convolution,94332448,94332448,784,374095872,3.84735E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,8,ImageNetSNN,conv8/Convolution,47167792,47167792,392,374095872,1.92368E+11,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,16,ImageNetSNN,conv8/Convolution,23585464,23585464,196,374095872,96183779328,51380224,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,32,ImageNetSNN,conv8/Convolution,12035000,12035000,100,374095872,49073356800,52428800,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,64,ImageNetSNN,conv8/Convolution,6259864,6259864,52,374095872,25518145536,54525952,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,128,ImageNetSNN,conv8/Convolution,3372488,3372488,28,374095872,13740539904,58720256,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,256,ImageNetSNN,conv8/Convolution,1929184,1929184,16,374095872,7851737088,67108864,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
512,512,ImageNetSNN,conv8/Convolution,966640,966640,8,374095872,3925868544,67108864,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}"
1,1,ImageNetSNN,conv9/Convolution,42467328,42467328,433,37545984,339738624,13856,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
1,2,ImageNetSNN,conv9/Convolution,21353690,21353690,218,37545984,170827776,13952,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
1,4,ImageNetSNN,conv9/Convolution,10764618,10764618,110,37545984,86114304,14080,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
1,8,ImageNetSNN,conv9/Convolution,5557647,5557647,57,37545984,44457984,14592,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
1,16,ImageNetSNN,conv9/Convolution,3023313,3023313,31,37545984,24182784,15872,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
1,32,ImageNetSNN,conv9/Convolution,1650191,1650191,17,37545984,13197312,17408,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}"
