N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Timesteps,in_sparsity_util,out_sparsity_util,best_tiling,TW,Speed,best_order
4,256,8,8,ImageNetSNN,conv11/Convolution,11694474,330,23121100800,4718592,50176,1655808,45158400,20070400,24839168,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
4,256,8,8,ImageNetSNN,conv12/Convolution,11694474,330,23121100800,4718592,50176,1655808,45158400,20070400,24839168,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
4,256,8,8,ImageNetSNN,conv13/Convolution,23388716,428,46242201600,9437184,100352,3311616,90316800,20070400,29607936,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (7, 2), 'OH/oh': (7, 2), 'IC/ic': (32, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
4,256,8,8,ImageNetSNN,conv14/Convolution,12410369,257,1887436800,18874368,25088,1729024,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
4,256,8,8,ImageNetSNN,conv15/Convolution,12410369,257,1887436800,18874368,25088,1729024,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
4,256,8,8,ImageNetSNN,conv16/Convolution,12410369,257,1887436800,18874368,25088,1729024,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,conv0/Convolution,4223151,175,1887436800,18432,2097152,6291456,29491200,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (1, 2), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,conv1/Convolution,240222537,329,120795955200,1179648,2097152,35651584,1887436800,471859200,475136000,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,conv2/Convolution,60055817,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,conv3/Convolution,60055817,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,fc4/MatMul,26281830,358,6710886400,67108864,512,524800,26214400,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (128, 1024), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,CIFAR10SNN,fc5/MatMul,51519,57,512000,5120,10,2058,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,conv0/Convolution,4223151,175,1887436800,18432,2097152,6291456,29491200,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (1, 2), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,conv1/Convolution,60055817,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,conv2/Convolution,15014445,557,1887436800,1179648,131072,2228224,117964800,20480000,21790720,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (4, 8), 'OH/oh': (4, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,conv3/Convolution,3753837,365,471859200,1179648,32768,557056,29491200,5120000,6332416,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OH/oh', 'IC/ic', 'OC/oc', 'B/b')"
8,256,8,8,DVS128Gesture,conv4/Convolution,938641,273,471859200,1179648,8192,139264,7372800,1843200,3031040,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,fc5/MatMul,26202,78,6553600,65536,512,4608,25600,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,DVS128Gesture,fc6/MatMul,51519,57,563200,5632,11,2059,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv1/Convolution,22785594,986,5780275200,294912,200704,1806336,180633600,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv2/Convolution,22785257,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv3/Convolution,22785257,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv4/Convolution,22785257,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv5/Convolution,22990273,257,11560550400,589824,401408,3612672,180633600,45158400,46149632,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (4, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv6/Convolution,11495742,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv7/Convolution,11495742,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv8/Convolution,11495742,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv9/Convolution,11701149,733,11560550400,2359296,200704,3411968,90316800,22579200,25139200,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (16, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv10/Convolution,5970042,442,471859200,4718592,50176,1688576,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv11/Convolution,5970042,442,471859200,4718592,50176,1688576,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv12/Convolution,5970042,442,471859200,4718592,50176,1688576,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv13/Convolution,11939740,540,943718400,9437184,100352,3377152,90316800,6553600,16091136,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv14/Convolution,6686209,257,1887436800,18874368,25088,1860096,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv15/Convolution,6686209,257,1887436800,18874368,25088,1860096,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
8,256,8,8,ImageNetSNN,conv16/Convolution,6686209,257,1887436800,18874368,25088,1860096,45158400,4147200,23046656,25088,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,conv0/Convolution,2119855,175,1887436800,18432,2097152,6291456,29491200,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (1, 2), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,conv1/Convolution,120176969,329,120795955200,1179648,2097152,35651584,1887436800,471859200,475136000,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,conv2/Convolution,30044425,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,conv3/Convolution,30044425,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,fc4/MatMul,26283878,358,6710886400,67108864,512,1049088,26214400,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (128, 1024), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,CIFAR10SNN,fc5/MatMul,51527,57,512000,5120,10,4106,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,conv0/Convolution,2119855,175,1887436800,18432,2097152,6291456,29491200,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (1, 2), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,conv1/Convolution,30044425,265,30198988800,1179648,524288,8912896,471859200,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,conv2/Convolution,7511597,557,1887436800,1179648,131072,2228224,117964800,20480000,21790720,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (4, 8), 'OH/oh': (4, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,conv3/Convolution,1878125,365,471859200,1179648,32768,557056,29491200,5120000,6332416,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OH/oh', 'IC/ic', 'OC/oc', 'B/b')"
16,256,8,8,DVS128Gesture,conv4/Convolution,469713,273,471859200,1179648,8192,139264,7372800,1843200,3031040,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,fc5/MatMul,26218,78,6553600,65536,512,8704,25600,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,DVS128Gesture,fc6/MatMul,51527,57,563200,5632,11,4107,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv1/Convolution,11396426,986,5780275200,294912,200704,1806336,180633600,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv2/Convolution,11396089,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv3/Convolution,11396089,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv4/Convolution,11396089,649,5780275200,294912,200704,1806336,180633600,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv5/Convolution,11501537,257,11560550400,589824,401408,3612672,180633600,45158400,46149632,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (4, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv6/Convolution,5751374,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv7/Convolution,5751374,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv8/Convolution,5751374,734,5780275200,1179648,100352,1705984,90316800,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv9/Convolution,5857213,733,11560550400,2359296,200704,3411968,90316800,22579200,25139200,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (16, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv10/Convolution,3107962,442,471859200,4718592,50176,1754112,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv11/Convolution,3107962,442,471859200,4718592,50176,1754112,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv12/Convolution,3107962,442,471859200,4718592,50176,1754112,45158400,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (1, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv13/Convolution,6215580,540,943718400,9437184,100352,3508224,90316800,6553600,16091136,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (32, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,256,8,8,ImageNetSNN,conv14/Convolution,3824877,237,7549747200,18874368,32768,2129920,58982400,7372800,26279936,32768,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OH/oh', 'IC/ic', 'OC/oc', 'B/b')"
16,256,8,8,ImageNetSNN,conv15/Convolution,3824877,237,7549747200,18874368,32768,2129920,58982400,7372800,26279936,32768,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OH/oh', 'IC/ic', 'OC/oc', 'B/b')"
16,256,8,8,ImageNetSNN,conv16/Convolution,3824877,237,7549747200,18874368,32768,2129920,58982400,7372800,26279936,32768,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (64, 8), 'OC/oc': (2, 256)}",8,False,"('OW/ow', 'OH/oh', 'IC/ic', 'OC/oc', 'B/b')"
32,256,8,8,CIFAR10SNN,conv0/Convolution,1068419,387,471859200,18432,2097152,6291456,29491200,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (1, 2), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,256,8,8,CIFAR10SNN,conv1/Convolution,60154413,557,30198988800,1179648,2097152,35651584,1887436800,327680000,330956800,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,256,8,8,CIFAR10SNN,conv2/Convolution,15038893,429,7549747200,1179648,524288,8912896,471859200,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
